2012/1/1,Chinese_watermelon,1.65
2012/2/1,Chinese_watermelon,1.79
2012/3/1,Chinese_watermelon,1.9
2012/4/1,Chinese_watermelon,1.83
2012/5/1,Chinese_watermelon,1.75
2012/6/1,Chinese_watermelon,1.63
2012/7/1,Chinese_watermelon,1.31
2012/8/1,Chinese_watermelon,1.15
2012/9/1,Chinese_watermelon,1.01
2012/10/1,Chinese_watermelon,0.9
2012/11/1,Chinese_watermelon,0.89
2012/12/1,Chinese_watermelon,1.03
2013/1/1,Chinese_watermelon,1.47
2013/2/1,Chinese_watermelon,1.61
2013/3/1,Chinese_watermelon,1.39
2013/4/1,Chinese_watermelon,1.45
2013/5/1,Chinese_watermelon,1.27
2013/6/1,Chinese_watermelon,1.41
2013/7/1,Chinese_watermelon,1.67
2013/8/1,Chinese_watermelon,1.68
2013/9/1,Chinese_watermelon,1.36
2013/10/1,Chinese_watermelon,1.1
2013/11/1,Chinese_watermelon,1.34
2013/12/1,Chinese_watermelon,1.57
2014/1/1,Chinese_watermelon,1.57
2014/2/1,Chinese_watermelon,1.52
2014/3/1,Chinese_watermelon,1.71
2014/4/1,Chinese_watermelon,2.02
2014/5/1,Chinese_watermelon,3.01
2014/6/1,Chinese_watermelon,2.86
2014/7/1,Chinese_watermelon,1.5
2014/8/1,Chinese_watermelon,1.18
2014/9/1,Chinese_watermelon,1.11
2014/10/1,Chinese_watermelon,1.1
2014/11/1,Chinese_watermelon,1.15
2014/12/1,Chinese_watermelon,1.67
2015/1/1,Chinese_watermelon,2.51
2015/2/1,Chinese_watermelon,2.88
2015/3/1,Chinese_watermelon,2.68
2015/4/1,Chinese_watermelon,2.25
2015/5/1,Chinese_watermelon,1.88
2015/6/1,Chinese_watermelon,1.75
2015/7/1,Chinese_watermelon,1.71
2015/8/1,Chinese_watermelon,1.88
2015/9/1,Chinese_watermelon,1.68
2015/10/1,Chinese_watermelon,1.77
2015/11/1,Chinese_watermelon,1.93
2015/12/1,Chinese_watermelon,2.28
2016/1/1,Chinese_watermelon,2.41
2016/2/1,Chinese_watermelon,2.66
2016/3/1,Chinese_watermelon,3.21
2016/4/1,Chinese_watermelon,6.9
2016/5/1,Chinese_watermelon,3.97
2016/6/1,Chinese_watermelon,2.442
2016/7/1,Chinese_watermelon,1.55
2016/8/1,Chinese_watermelon,1.33
2016/9/1,Chinese_watermelon,1.36
2016/10/1,Chinese_watermelon,1.21
2016/11/1,Chinese_watermelon,1.2
2016/12/1,Chinese_watermelon,1.2
2017/1/1,Chinese_watermelon,1.2
2017/2/1,Chinese_watermelon,1.23
2017/3/1,Chinese_watermelon,1.5
2017/4/1,Chinese_watermelon,1.6
2017/5/1,Chinese_watermelon,1.83
2017/6/1,Chinese_watermelon,1.86
2017/7/1,Chinese_watermelon,1.7
2017/8/1,Chinese_watermelon,1.59
2017/9/1,Chinese_watermelon,1.48
2017/10/1,Chinese_watermelon,1.49
2017/11/1,Chinese_watermelon,1.5
2017/12/1,Chinese_watermelon,1.64
2018/1/1,Chinese_watermelon,1.72
2018/2/1,Chinese_watermelon,3.18
2018/3/1,Chinese_watermelon,3.53
2018/4/1,Chinese_watermelon,3.05
2018/5/1,Chinese_watermelon,2.93
2018/6/1,Chinese_watermelon,2.31
2018/7/1,Chinese_watermelon,1.69
2018/8/1,Chinese_watermelon,1.83
2018/9/1,Chinese_watermelon,1.48
2018/10/1,Chinese_watermelon,1.47
2018/11/1,Chinese_watermelon,1.58
2018/12/1,Chinese_watermelon,1.64
2019/1/1,Chinese_watermelon,1.78
2019/2/1,Chinese_watermelon,2.11
2019/3/1,Chinese_watermelon,2.21
2019/4/1,Chinese_watermelon,3.04
2019/5/1,Chinese_watermelon,2.88
2019/6/1,Chinese_watermelon,2.42
2019/7/1,Chinese_watermelon,2.15
2019/8/1,Chinese_watermelon,2.18
2019/9/1,Chinese_watermelon,1.76
2019/10/1,Chinese_watermelon,1.74
2019/11/1,Chinese_watermelon,1.76
2019/12/1,Chinese_watermelon,1.8
2020/1/1,Chinese_watermelon,1.81
2020/2/1,Chinese_watermelon,2.41
2020/3/1,Chinese_watermelon,2.02
2020/4/1,Chinese_watermelon,1.74
2020/5/1,Chinese_watermelon,1.74
2020/6/1,Chinese_watermelon,2.29
2020/7/1,Chinese_watermelon,1.87
2020/8/1,Chinese_watermelon,1.76
2020/9/1,Chinese_watermelon,1.77
2020/10/1,Chinese_watermelon,1.9
2020/11/1,Chinese_watermelon,1.76
2020/12/1,Chinese_watermelon,2.06
2021/1/1,Chinese_watermelon,3.66
2021/2/1,Chinese_watermelon,4.45
2021/3/1,Chinese_watermelon,4.32
2021/4/1,Chinese_watermelon,3.5
2021/5/1,Chinese_watermelon,2.01
2021/6/1,Chinese_watermelon,1.42
2021/7/1,Chinese_watermelon,1.39
2021/8/1,Chinese_watermelon,1.24
2021/9/1,Chinese_watermelon,1.29
2021/10/1,Chinese_watermelon,1.61
2021/11/1,Chinese_watermelon,1.71
2021/12/1,Chinese_watermelon,2.28
